class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
pocket,0.5112288594245911,0.22605247795581818,-0.5106390714645386,0.9998458623886108,0.5208269357681274,0.2030165046453476,-0.4838302731513977,0.9997205138206482,0.5269175171852112,0.20329608023166656,-0.48404115438461304,0.9997612237930298,0.5331469774246216,0.20410284399986267,-0.4842028021812439,0.9997406601905823,0.4977855682373047,0.20401853322982788,-0.4861682951450348,0.9997035264968872,0.4901750981807709,0.2050420343875885,-0.48623132705688477,0.9997034072875977,0.4829205572605133,0.2064223736524582,-0.4863514304161072,0.9996483325958252,0.5396965146064758,0.2180677205324173,-0.29919812083244324,0.9997380375862122,0.46988049149513245,0.22343653440475464,-0.3089776635169983,0.9996455311775208,0.5234406590461731,0.25662463903427124,-0.43861180543899536,0.9999088048934937,0.4967026710510254,0.25830647349357605,-0.4416564106941223,0.9998869299888611,0.6019400358200073,0.39093253016471863,-0.18571485579013824,0.9998536705970764,0.4106218218803406,0.3833216428756714,-0.16692465543746948,0.9994597434997559,0.6277850866317749,0.577474057674408,-0.08742401003837585,0.992999792098999,0.3697257339954376,0.556624710559845,-0.05125122144818306,0.9762091040611267,0.6042279601097107,0.747887372970581,-0.21568122506141663,0.9705608487129211,0.38732659816741943,0.7153261303901672,-0.13248832523822784,0.8837431073188782,0.6032101511955261,0.8054898381233215,-0.26132553815841675,0.9410787224769592,0.3936385214328766,0.7664262056350708,-0.1635841280221939,0.7886725068092346,0.5896169543266296,0.8056361675262451,-0.30427756905555725,0.9472251534461975,0.4074442982673645,0.7598498463630676,-0.21063761413097382,0.8094000220298767,0.5860682725906372,0.7842000126838684,-0.22867771983146667,0.9470117688179016,0.4083898067474365,0.7441999316215515,-0.15074759721755981,0.8192160129547119,0.5504398941993713,0.7643778324127197,-0.005754541140049696,0.997897207736969,0.4355885088443756,0.7570597529411316,0.006220719777047634,0.9970798492431641,0.5626341104507446,0.9947040677070618,0.008797723799943924,0.6475825309753418,0.43463683128356934,0.9861500263214111,0.054672740399837494,0.5469163060188293,0.5526255965232849,1.2080048322677612,0.4450152516365051,0.061296459287405014,0.44222086668014526,1.2210992574691772,0.4477308392524719,0.05012287199497223,0.5509907603263855,1.2338643074035645,0.48198118805885315,0.06147122383117676,0.44295668601989746,1.2515062093734741,0.48268240690231323,0.04811854660511017,0.5482512712478638,1.2952746152877808,0.31794217228889465,0.035015612840652466,0.4455731511116028,1.2948634624481201,0.2948451638221741,0.02845693752169609
pocket,0.5109856724739075,0.2260846495628357,-0.5447856783866882,0.9998427033424377,0.5207599401473999,0.2030983418226242,-0.5182220339775085,0.9997162818908691,0.5268504023551941,0.2033827006816864,-0.5184391736984253,0.9997584223747253,0.5330861806869507,0.20420145988464355,-0.518614649772644,0.9997373819351196,0.4976251721382141,0.20406752824783325,-0.5196495652198792,0.9996978640556335,0.4899882674217224,0.20509091019630432,-0.5197240710258484,0.9996973276138306,0.48275962471961975,0.20645268261432648,-0.5198413729667664,0.9996388554573059,0.5396892428398132,0.21812482178211212,-0.32999056577682495,0.9997377395629883,0.4698611795902252,0.22343644499778748,-0.33572492003440857,0.9996352195739746,0.5233705639839172,0.2566955089569092,-0.471336305141449,0.9999078512191772,0.49657493829727173,0.2583591341972351,-0.47317323088645935,0.9998853802680969,0.6018239855766296,0.3913297653198242,-0.21234557032585144,0.9998531937599182,0.41045504808425903,0.38352540135383606,-0.1804240345954895,0.99944669008255,0.627794623374939,0.577484667301178,-0.11007857322692871,0.9928591847419739,0.37149152159690857,0.5567481517791748,-0.05643032118678093,0.9742704629898071,0.6041945219039917,0.7480688691139221,-0.24416522681713104,0.9691932797431946,0.3894067406654358,0.7154972553253174,-0.15745477378368378,0.8741412162780762,0.6025916337966919,0.8058795928955078,-0.29747313261032104,0.9381003379821777,0.3964535593986511,0.7667553424835205,-0.19140638411045074,0.7763888835906982,0.5889042615890503,0.8061256408691406,-0.3395388126373291,0.9446178078651428,0.4097462594509125,0.7602740526199341,-0.24342115223407745,0.7981101870536804,0.5856099724769592,0.784634530544281,-0.25991731882095337,0.9441301822662354,0.410595178604126,0.7444812059402466,-0.17844682931900024,0.8076699376106262,0.5502835512161255,0.7645143270492554,-0.006066603120416403,0.9977104663848877,0.4355860650539398,0.75761479139328,0.006561458110809326,0.9967672824859619,0.5634198188781738,0.9945228695869446,0.0008236171561293304,0.6482213735580444,0.43471550941467285,0.9860690832138062,0.06155181676149368,0.5449318289756775,0.5529247522354126,1.2079535722732544,0.4458089768886566,0.06587091088294983,0.4439109265804291,1.2203775644302368,0.4520043432712555,0.05410177260637283,0.5511500239372253,1.2338130474090576,0.4833335280418396,0.0656464546918869,0.4451068043708801,1.250678300857544,0.4869380593299866,0.05063866451382637,0.5487335324287415,1.295113205909729,0.31449639797210693,0.0383920893073082,0.44703203439712524,1.294188141822815,0.2950463891029358,0.030846713110804558
pocket,0.5108460783958435,0.22608710825443268,-0.5551128387451172,0.9998473525047302,0.5207316875457764,0.203103169798851,-0.5285724401473999,0.999725878238678,0.5268195867538452,0.20338724553585052,-0.5287830233573914,0.9997664093971252,0.5330418944358826,0.20420414209365845,-0.5289457440376282,0.999745786190033,0.4975338876247406,0.2040824145078659,-0.5301567316055298,0.9997085332870483,0.48989248275756836,0.20510903000831604,-0.5302461981773376,0.9997084140777588,0.4826810956001282,0.20646360516548157,-0.5303553938865662,0.9996516108512878,0.5396116375923157,0.2181239128112793,-0.33917978405952454,0.9997475743293762,0.46985775232315063,0.22343921661376953,-0.3451113700866699,0.9996503591537476,0.523344874382019,0.25669461488723755,-0.48105764389038086,0.9999104738235474,0.4965047836303711,0.2583576738834381,-0.4829574525356293,0.9998878240585327,0.6018387675285339,0.3911185562610626,-0.21740011870861053,0.9998539090156555,0.41045039892196655,0.3839243948459625,-0.18846362829208374,0.9994540214538574,0.6277633905410767,0.5760408639907837,-0.10881146043539047,0.9930387735366821,0.3732284903526306,0.556333601474762,-0.05777723714709282,0.9748313426971436,0.6050688624382019,0.7423543334007263,-0.23798541724681854,0.9696522951126099,0.3898467421531677,0.715184211730957,-0.15802490711212158,0.877183198928833,0.6033557057380676,0.8000726699829102,-0.29132261872291565,0.9393887519836426,0.3968946039676666,0.7659133076667786,-0.1913684755563736,0.7817912101745605,0.5904158353805542,0.7998126745223999,-0.3344007134437561,0.9457144141197205,0.4100033640861511,0.7587766051292419,-0.24348203837871552,0.8028982281684875,0.5870599746704102,0.7776578068733215,-0.254743367433548,0.945310652256012,0.4108218252658844,0.743966281414032,-0.17883668839931488,0.8128237128257751,0.5510236620903015,0.7641851305961609,-0.011875149793922901,0.9977850317955017,0.4370429515838623,0.7574493288993835,0.012358996085822582,0.9968687295913696,0.563396692276001,0.9943661093711853,0.0005022849654778838,0.6562908291816711,0.434314489364624,0.9841358661651611,0.06487133353948593,0.5507712364196777,0.5529221296310425,1.205557942390442,0.464516818523407,0.06617367267608643,0.4440115988254547,1.2120181322097778,0.5098501443862915,0.053310394287109375,0.5512877106666565,1.2300630807876587,0.5048933625221252,0.06590298563241959,0.4453884959220886,1.240785002708435,0.5521445870399475,0.05190771073102951,0.5482608079910278,1.2923527956008911,0.34838250279426575,0.03773488104343414,0.44491857290267944,1.2817327976226807,0.3826957643032074,0.0302860327064991
pocket,0.5093280076980591,0.22610071301460266,-0.5629969835281372,0.9998469948768616,0.5199070572853088,0.2031656950712204,-0.5368413925170898,0.9997274279594421,0.526260256767273,0.2034561187028885,-0.537049412727356,0.9997681379318237,0.5323566794395447,0.20425942540168762,-0.5372264981269836,0.9997475147247314,0.4963313639163971,0.20412418246269226,-0.5380452275276184,0.9997101426124573,0.48853200674057007,0.20514458417892456,-0.5381304621696472,0.9997101426124573,0.4812781810760498,0.20648233592510223,-0.5382343530654907,0.9996517300605774,0.5394213795661926,0.21813878417015076,-0.3479754328727722,0.9997503757476807,0.46957701444625854,0.223436638712883,-0.3522079586982727,0.9996508955955505,0.522704541683197,0.25675463676452637,-0.4890271723270416,0.999910831451416,0.4955419898033142,0.25838154554367065,-0.49048343300819397,0.9998874664306641,0.6018088459968567,0.39120814204216003,-0.2247222363948822,0.999853789806366,0.4101026952266693,0.3844267725944519,-0.19343148171901703,0.9994432330131531,0.6277844905853271,0.5756513476371765,-0.1094338446855545,0.9929624199867249,0.3737066388130188,0.5570870637893677,-0.05997942015528679,0.9726292490959167,0.6057333946228027,0.7427677512168884,-0.23225048184394836,0.9682676196098328,0.3916907012462616,0.7152969837188721,-0.1490212231874466,0.8655880689620972,0.6043158769607544,0.7997447848320007,-0.28337281942367554,0.9366640448570251,0.3999629020690918,0.7659599184989929,-0.17970779538154602,0.7670913934707642,0.5913352370262146,0.7991666197776794,-0.3260342478752136,0.9433355331420898,0.41279083490371704,0.7589488625526428,-0.23165221512317657,0.7892265319824219,0.5877611041069031,0.7772644758224487,-0.2488156110048294,0.9428809285163879,0.412961483001709,0.744005560874939,-0.16937272250652313,0.7999127507209778,0.5515827536582947,0.7640877962112427,-0.012411406263709068,0.9976799488067627,0.43739309906959534,0.7576168775558472,0.012914834544062614,0.9966678619384766,0.5661231279373169,0.9940510392189026,0.001308235339820385,0.656140148639679,0.4343835711479187,0.9832360744476318,0.06983936578035355,0.5474579930305481,0.5538057684898376,1.20550537109375,0.4684113562107086,0.06718698143959045,0.44524097442626953,1.2116707563400269,0.5039669275283813,0.05370336025953293,0.5522927045822144,1.2300188541412354,0.5084995627403259,0.06668310612440109,0.4468544125556946,1.2405378818511963,0.5436493754386902,0.05296434834599495,0.5491746664047241,1.292152762413025,0.34851425886154175,0.038169778883457184,0.44599342346191406,1.2818529605865479,0.36491885781288147,0.03063894249498844
pocket,0.5093351602554321,0.22601555287837982,-0.5713256001472473,0.9998475909233093,0.5199077129364014,0.20307812094688416,-0.5451626181602478,0.9997302889823914,0.526239275932312,0.2033427506685257,-0.545383095741272,0.9997710585594177,0.5323101878166199,0.20413997769355774,-0.5455536246299744,0.9997509717941284,0.4963381290435791,0.20409537851810455,-0.5456384420394897,0.9997118711471558,0.4885388910770416,0.2051355093717575,-0.5457149147987366,0.9997115135192871,0.48128634691238403,0.20647269487380981,-0.5458215475082397,0.9996515512466431,0.5393094420433044,0.21803045272827148,-0.3564380705356598,0.999755859375,0.46958208084106445,0.22331281006336212,-0.35720962285995483,0.9996501207351685,0.5226925015449524,0.2566559314727783,-0.4975036084651947,0.9999116659164429,0.49554625153541565,0.25828441977500916,-0.49795788526535034,0.9998872876167297,0.6017714738845825,0.3912249505519867,-0.23988959193229675,0.999856173992157,0.4101073741912842,0.3844296634197235,-0.1936800181865692,0.9994341731071472,0.6277967691421509,0.5761404037475586,-0.1340806931257248,0.9931191802024841,0.37450602650642395,0.5571063160896301,-0.06124492362141609,0.9716590046882629,0.6058715581893921,0.7433578968048096,-0.26352888345718384,0.9684370756149292,0.39219552278518677,0.7154008746147156,-0.14950665831565857,0.8614017963409424,0.6044448614120483,0.8003181219100952,-0.31991249322891235,0.9369781613349915,0.4003731310367584,0.7661157250404358,-0.18094590306282043,0.762182891368866,0.5913436412811279,0.7999322414398193,-0.3613997995853424,0.9436251521110535,0.41317811608314514,0.7597411870956421,-0.2360776662826538,0.7847267389297485,0.5877678990364075,0.7780395150184631,-0.28030461072921753,0.9430257081985474,0.4133144021034241,0.7445553541183472,-0.17134729027748108,0.7958848476409912,0.5516458749771118,0.7637612223625183,-0.017549294978380203,0.997631311416626,0.43772587180137634,0.7574858069419861,0.018060352653265,0.9965583682060242,0.5665916204452515,0.9940500259399414,0.0005597425624728203,0.6586237549781799,0.4343440532684326,0.9818956851959229,0.08251118659973145,0.5443407297134399,0.5537959337234497,1.2054418325424194,0.4682070314884186,0.0693560317158699,0.445589542388916,1.2116676568984985,0.5020195245742798,0.05495256558060646,0.5523443222045898,1.2299829721450806,0.5078736543655396,0.06833478808403015,0.4472980499267578,1.240739345550537,0.5399353504180908,0.05541129782795906,0.548962414264679,1.2921334505081177,0.3434290587902069,0.03885507956147194,0.44553422927856445,1.2816905975341797,0.3568376302719116,0.03136250004172325
pocket,0.509339451789856,0.22600892186164856,-0.5672281980514526,0.9998517632484436,0.5199092626571655,0.20307937264442444,-0.5394961833953857,0.9997373223304749,0.5262356996536255,0.2033422440290451,-0.539741039276123,0.999778151512146,0.5323091745376587,0.2041354775428772,-0.5398967266082764,0.9997575879096985,0.4963442385196686,0.20409701764583588,-0.5404170751571655,0.9997188448905945,0.48854589462280273,0.20513956248760223,-0.5405053496360779,0.9997199773788452,0.48129311203956604,0.2064754068851471,-0.5406055450439453,0.9996592402458191,0.5393015742301941,0.2180124819278717,-0.34558719396591187,0.9997640252113342,0.46958285570144653,0.22330491244792938,-0.3487902283668518,0.9996612071990967,0.522661566734314,0.25665658712387085,-0.49137482047080994,0.9999135732650757,0.4955436587333679,0.2582801580429077,-0.492546409368515,0.9998887181282043,0.6017670035362244,0.39115235209465027,-0.22212496399879456,0.9998602867126465,0.4101082384586334,0.3843807578086853,-0.18767979741096497,0.9994406700134277,0.6278524994850159,0.5755811333656311,-0.10517662763595581,0.9934231042861938,0.3744547367095947,0.5567529797554016,-0.057643819600343704,0.9723727703094482,0.6070308685302734,0.7410019636154175,-0.23575358092784882,0.9697905778884888,0.3921899199485779,0.7151063680648804,-0.1478097140789032,0.8649540543556213,0.6062288284301758,0.7971054911613464,-0.29083219170570374,0.9397209882736206,0.4001636505126953,0.7658805847167969,-0.18005366623401642,0.7678638100624084,0.5931400060653687,0.7950828671455383,-0.334955632686615,0.9460844993591309,0.4130769670009613,0.759037435054779,-0.23469200730323792,0.7899227738380432,0.5894815921783447,0.7738949060440063,-0.2536001205444336,0.9455339908599854,0.4132729470729828,0.7440069317817688,-0.1693398356437683,0.8014526963233948,0.5520102977752686,0.7630273699760437,-0.0174395889043808,0.9977250099182129,0.4380338191986084,0.7571614980697632,0.017934387549757957,0.9966762661933899,0.566581666469574,0.9929879903793335,0.001507526496425271,0.663992166519165,0.43431156873703003,0.9812994599342346,0.07446347177028656,0.550341010093689,0.5539990067481995,1.2054749727249146,0.4761810898780823,0.06799548864364624,0.4455692172050476,1.2115212678909302,0.49943622946739197,0.0535222552716732,0.5527777075767517,1.2301079034805298,0.5167276859283447,0.06727045774459839,0.44719332456588745,1.2405459880828857,0.5386426448822021,0.05513066425919533,0.5489210486412048,1.292104721069336,0.3572899401187897,0.037511661648750305,0.44551968574523926,1.2814887762069702,0.3598608374595642,0.030359946191310883
pocket,0.5099279284477234,0.22598128020763397,-0.5664832592010498,0.999856173992157,0.520254909992218,0.20304319262504578,-0.5392063856124878,0.9997472167015076,0.5264807343482971,0.20330296456813812,-0.5394337177276611,0.9997867345809937,0.532646656036377,0.20409737527370453,-0.5395315885543823,0.999767541885376,0.49667996168136597,0.2040850818157196,-0.5401679277420044,0.9997282028198242,0.48889464139938354,0.20513740181922913,-0.5402308702468872,0.9997285008430481,0.4815930724143982,0.20647816359996796,-0.5403096675872803,0.9996688365936279,0.5393749475479126,0.21796627342700958,-0.34542155265808105,0.9997749328613281,0.46968546509742737,0.22331610321998596,-0.34807300567626953,0.9996705055236816,0.5228949785232544,0.25666123628616333,-0.49084240198135376,0.9999169111251831,0.49583786725997925,0.258280485868454,-0.49219489097595215,0.9998917579650879,0.6018494367599487,0.39124661684036255,-0.22507670521736145,0.9998644590377808,0.4101216197013855,0.384445458650589,-0.18345381319522858,0.9994307160377502,0.6278916001319885,0.5779115557670593,-0.11645003408193588,0.9935792088508606,0.3744177222251892,0.5568550229072571,-0.045236460864543915,0.9706322550773621,0.6070107221603394,0.7447981238365173,-0.24074164032936096,0.970095694065094,0.39337655901908875,0.7158380150794983,-0.11845527589321136,0.858573853969574,0.6061984300613403,0.8002098202705383,-0.29541292786598206,0.9403989315032959,0.4019245207309723,0.7671693563461304,-0.14668458700180054,0.7604057192802429,0.5931000113487244,0.7995639443397522,-0.33757713437080383,0.9467258453369141,0.4145216941833496,0.7610706090927124,-0.19882214069366455,0.7829599380493164,0.5894456505775452,0.7789750695228577,-0.2576160132884979,0.9460933208465576,0.41476520895957947,0.7450532913208008,-0.13863025605678558,0.7951766848564148,0.5521489381790161,0.763626754283905,-0.01951787993311882,0.9977646470069885,0.4380452632904053,0.7575762271881104,0.0200139619410038,0.9966859221458435,0.5670598745346069,0.9947789907455444,-0.006663166917860508,0.665695071220398,0.4354293942451477,0.9821156859397888,0.07297279685735703,0.5472348928451538,0.5540891885757446,1.2057150602340698,0.47198161482810974,0.06822110712528229,0.4482070803642273,1.2116377353668213,0.5045758485794067,0.052943553775548935,0.553215503692627,1.2302420139312744,0.5131211876869202,0.0672956109046936,0.4498489499092102,1.2405798435211182,0.5451120138168335,0.055309999734163284,0.5488969683647156,1.292550802230835,0.3555760979652405,0.03736632689833641,0.44704288244247437,1.28153657913208,0.37237799167633057,0.030073927715420723
pocket,0.5098734498023987,0.22609809041023254,-0.5691373348236084,0.9998564124107361,0.520230770111084,0.20321904122829437,-0.5424988865852356,0.9997494220733643,0.5264691114425659,0.20352061092853546,-0.5427237749099731,0.9997891187667847,0.5326315760612488,0.2043030560016632,-0.5428744554519653,0.9997704029083252,0.496640145778656,0.2041126936674118,-0.5429161787033081,0.999729573726654,0.488863080739975,0.20515283942222595,-0.5429908633232117,0.9997297525405884,0.4815601408481598,0.20648112893104553,-0.5430886149406433,0.9996687173843384,0.5393372774124146,0.21805401146411896,-0.35204029083251953,0.9997798204421997,0.4696705937385559,0.22329436242580414,-0.35198426246643066,0.9996706247329712,0.5228472948074341,0.2568293809890747,-0.4947572350502014,0.9999178051948547,0.49575749039649963,0.25831472873687744,-0.49517130851745605,0.9998916387557983,0.6018475294113159,0.39131835103034973,-0.2355002611875534,0.9998663067817688,0.41008028388023376,0.3845657706260681,-0.18628786504268646,0.9994138479232788,0.6279537081718445,0.5784328579902649,-0.12754172086715698,0.9937906265258789,0.3741418421268463,0.5578094720840454,-0.04835941642522812,0.9698150157928467,0.6070752143859863,0.7450562119483948,-0.25196295976638794,0.97056645154953,0.3935304880142212,0.7167730331420898,-0.1330818384885788,0.854746401309967,0.6062352657318115,0.8003447651863098,-0.3076454997062683,0.9412944912910461,0.40237122774124146,0.7678064107894897,-0.16293999552726746,0.7557622790336609,0.5930691957473755,0.7998015284538269,-0.3490811586380005,0.947538435459137,0.41513997316360474,0.7621269226074219,-0.21878831088542938,0.778580904006958,0.5894129276275635,0.7791175842285156,-0.26851731538772583,0.9468986392021179,0.4151041507720947,0.7459761500358582,-0.155014306306839,0.7914155125617981,0.5521527528762817,0.7640095353126526,-0.020697521045804024,0.9977645874023438,0.4380817413330078,0.7580496668815613,0.021199675276875496,0.9966400265693665,0.5673837661743164,0.99519944190979,-0.006089090369641781,0.6668694019317627,0.4355583190917969,0.9823173880577087,0.0813768208026886,0.545102059841156,0.5541107058525085,1.2090123891830444,0.4719274044036865,0.06850934028625488,0.4490540623664856,1.2146494388580322,0.5093327164649963,0.05302726849913597,0.5534080266952515,1.2338745594024658,0.5128840208053589,0.06744813174009323,0.4507673680782318,1.2444593906402588,0.5485849976539612,0.05654696002602577,0.5488331913948059,1.295497179031372,0.35044416785240173,0.03699935972690582,0.4473080635070801,1.28438401222229,0.36789220571517944,0.030081329867243767
pocket,0.5109873414039612,0.22630442678928375,-0.5724630355834961,0.9998486042022705,0.5207461714744568,0.2033844292163849,-0.5450668931007385,0.9997401237487793,0.5267833471298218,0.2036677896976471,-0.5452858209609985,0.999779224395752,0.5330078601837158,0.20442837476730347,-0.5454710721969604,0.9997611045837402,0.4976218640804291,0.20421957969665527,-0.5462933778762817,0.9997198581695557,0.4899406433105469,0.2052227407693863,-0.546387791633606,0.9997193813323975,0.4826842248439789,0.20653469860553741,-0.5465061068534851,0.9996595978736877,0.5393577814102173,0.21808162331581116,-0.3541357219219208,0.999769926071167,0.4699101448059082,0.2233227640390396,-0.35835644602775574,0.9996578693389893,0.5232705473899841,0.25706395506858826,-0.4980575442314148,0.9999150037765503,0.4965595304965973,0.25842955708503723,-0.49961787462234497,0.9998891353607178,0.6018564701080322,0.3914209008216858,-0.2407524138689041,0.9998611807823181,0.4099493622779846,0.38475045561790466,-0.19453129172325134,0.9993940591812134,0.628029465675354,0.5794176459312439,-0.13593187928199768,0.9934757351875305,0.37265917658805847,0.5602692365646362,-0.07359998673200607,0.9687017202377319,0.6060961484909058,0.7459661364555359,-0.2649465501308441,0.9683231711387634,0.39349859952926636,0.7201165556907654,-0.17039018869400024,0.8480197191238403,0.6050568222999573,0.8006334900856018,-0.3214631676673889,0.9374592900276184,0.4022037982940674,0.7704392671585083,-0.20278871059417725,0.7468063831329346,0.5918495655059814,0.799878716468811,-0.3599596619606018,0.9440736770629883,0.4151044487953186,0.7646650671958923,-0.2529076635837555,0.7700227499008179,0.5883506536483765,0.7793054580688477,-0.2807558476924896,0.943321704864502,0.41506052017211914,0.7482710480690002,-0.19004377722740173,0.7830314040184021,0.5521149039268494,0.7644652724266052,-0.021138731390237808,0.99766606092453,0.4380818009376526,0.7588927149772644,0.02160828560590744,0.9964601397514343,0.5673192739486694,0.9951779246330261,-0.013622554950416088,0.6630916595458984,0.4355498254299164,0.9823039770126343,0.07193215936422348,0.536522388458252,0.553901731967926,1.2061606645584106,0.4876348078250885,0.0692981705069542,0.4490005075931549,1.2102216482162476,0.510987401008606,0.05314572528004646,0.5532498359680176,1.2294197082519531,0.5320481657981873,0.06832455098628998,0.4506676197052002,1.2383942604064941,0.5523782968521118,0.05751098692417145,0.5482456684112549,1.2937901020050049,0.3754778802394867,0.03760421648621559,0.4473657011985779,1.2799179553985596,0.37637341022491455,0.030512167140841484
pocket,0.511293888092041,0.22648125886917114,-0.5628059506416321,0.9998478889465332,0.5210005044937134,0.2037210464477539,-0.5359665155410767,0.9997385740280151,0.5269879102706909,0.2040284276008606,-0.536169171333313,0.999777615070343,0.533199667930603,0.20476888120174408,-0.5363508462905884,0.9997591972351074,0.49799996614456177,0.20438270270824432,-0.5372538566589355,0.9997192025184631,0.4903939664363861,0.20531931519508362,-0.537326455116272,0.9997186660766602,0.4831092357635498,0.20658206939697266,-0.5374385118484497,0.9996591806411743,0.5393661260604858,0.21829459071159363,-0.34643861651420593,0.999767005443573,0.4700334072113037,0.22332210838794708,-0.3514441251754761,0.9996562600135803,0.5233650803565979,0.2571377158164978,-0.48881620168685913,0.9999144077301025,0.4966772496700287,0.2584504187107086,-0.49055570363998413,0.999889075756073,0.601884663105011,0.3914252519607544,-0.23018474876880646,0.9998592138290405,0.4099336266517639,0.38445842266082764,-0.19261986017227173,0.9993988275527954,0.6282596588134766,0.5800950527191162,-0.12532636523246765,0.9933199882507324,0.3711288273334503,0.559466540813446,-0.07287560403347015,0.9686793684959412,0.6060043573379517,0.7470101118087769,-0.25668084621429443,0.9673410654067993,0.3929145932197571,0.7201763391494751,-0.16789890825748444,0.8444966077804565,0.6048730611801147,0.8009294271469116,-0.31232187151908875,0.9355482459068298,0.4013074040412903,0.7710202932357788,-0.20043806731700897,0.7412999868392944,0.5916673541069031,0.8004645705223083,-0.35209888219833374,0.9423808455467224,0.4148041307926178,0.7654273509979248,-0.25039079785346985,0.7648584246635437,0.5882700085639954,0.7801185846328735,-0.27316075563430786,0.9414252042770386,0.4148205816745758,0.7486339211463928,-0.18757805228233337,0.7778608202934265,0.5520812273025513,0.7646560668945312,-0.018681248649954796,0.9975816011428833,0.4380529820919037,0.7590299248695374,0.019120080396533012,0.9963947534561157,0.5673118829727173,0.9952085614204407,-0.00388445146381855,0.6640182137489319,0.4354998469352722,0.9831045269966125,0.056964486837387085,0.537676990032196,0.5538126826286316,1.2061454057693481,0.48654359579086304,0.07140617817640305,0.4483712613582611,1.210950255393982,0.4739791452884674,0.05450902879238129,0.5529232025146484,1.2294069528579712,0.5314434766769409,0.06964615732431412,0.4497436583042145,1.2392985820770264,0.5117449760437012,0.058202438056468964,0.548229455947876,1.293756127357483,0.37432536482810974,0.038830097764730453,0.4471682608127594,1.2806910276412964,0.32915931940078735,0.031190812587738037
pocket,0.5122819542884827,0.22665707767009735,-0.5545622110366821,0.9998471140861511,0.5214568376541138,0.20387588441371918,-0.5276191234588623,0.9997375011444092,0.5273817777633667,0.20416228473186493,-0.5278265476226807,0.999776303768158,0.5336009860038757,0.20487864315509796,-0.5280197858810425,0.9997581839561462,0.4986599087715149,0.20460478961467743,-0.5291259288787842,0.9997177720069885,0.4910685420036316,0.2055269032716751,-0.5291810631752014,0.9997168779373169,0.4837459921836853,0.20677302777767181,-0.5292897820472717,0.999657928943634,0.53938227891922,0.2183533012866974,-0.3372936546802521,0.9997655749320984,0.4701203405857086,0.22366318106651306,-0.343435138463974,0.99965500831604,0.5238465666770935,0.25751790404319763,-0.48010173439979553,0.999914288520813,0.4974003732204437,0.2588982880115509,-0.4821728765964508,0.9998892545700073,0.6021462678909302,0.39148393273353577,-0.22095926105976105,0.9998595118522644,0.4099363684654236,0.38425761461257935,-0.1865975558757782,0.9994032382965088,0.6282628774642944,0.5800498723983765,-0.11744306236505508,0.9931900501251221,0.3705523610115051,0.5571098327636719,-0.06870641559362411,0.9688253998756409,0.6059595346450806,0.7469688653945923,-0.2558317482471466,0.9668349027633667,0.3927820324897766,0.7200877666473389,-0.15970918536186218,0.8430613279342651,0.6049096584320068,0.800995945930481,-0.31068435311317444,0.9347375631332397,0.4010791778564453,0.7709326148033142,-0.19322708249092102,0.7390556335449219,0.5916608572006226,0.8005949854850769,-0.3502121567726135,0.9416689276695251,0.4145298898220062,0.764825701713562,-0.2426079511642456,0.7627267241477966,0.588259756565094,0.7799866795539856,-0.2728080749511719,0.9405035376548767,0.4146410822868347,0.7485916018486023,-0.17934514582157135,0.7756767868995667,0.5520811676979065,0.7646815180778503,-0.017791882157325745,0.9975644946098328,0.438056081533432,0.7590435743331909,0.018214542418718338,0.9964054226875305,0.566459596157074,0.9952698945999146,0.005301345605403185,0.6641756892204285,0.43551984429359436,0.9835354685783386,0.052215080708265305,0.5370076298713684,0.5525766611099243,1.2061233520507812,0.4995342195034027,0.07249065488576889,0.44740039110183716,1.212362289428711,0.4698183536529541,0.05555751547217369,0.5513063669204712,1.229377031326294,0.5428500771522522,0.0702424943447113,0.4485456943511963,1.241048812866211,0.5075558423995972,0.058735884726047516,0.5468388199806213,1.2937194108963013,0.38216790556907654,0.03941410407423973,0.4465665817260742,1.281805396080017,0.32080915570259094,0.03168848901987076
